date,full_name,company_code,abbreviation,report_date,report_type
2020-04-25,广东顺钠电气股份有限公司,000533,顺钠股份,2019年,年度报告
2022-04-28,上海凯鑫分离技术股份有限公司,300899,上海凯鑫,2021年,年度报告
2022-04-21,广州高澜节能技术股份有限公司,300499,高澜股份,2021年,年度报告
2021-04-29,北京晓程科技股份有限公司,300139,晓程科技,2019年,年度报告
2022-04-30,西上海汽车服务股份有限公司,605151,西上海,2021年,年度报告
2021-04-08,舒华体育股份有限公司,605299,舒华体育,2020年,年度报告
2020-04-30,木林森股份有限公司,002745,木林森,2019年,年度报告
2022-04-28,万向新元科技股份有限公司,300472,新元科技,2021年,年度报告
2020-04-28,长江医药控股股份有限公司,300391,长药控股,2019年,年度报告
2021-04-29,西藏发展股份有限公司,000752,西藏发展,2020年,年度报告
2020-04-28,绿盟科技集团股份有限公司,300369,绿盟科技,2019年,年度报告
2022-04-27,浙农集团股份有限公司,002758,浙农股份,2021年,年度报告
2022-04-29,神州高铁技术股份有限公司,000008,神州高铁,2021年,年度报告
2021-04-28,天津银龙预应力材料股份有限公司,603969,银龙股份,2020年,年度报告
2020-04-24,完美世界股份有限公司,002624,完美世界,2019年,年度报告
2021-03-13,海南钧达新能源科技股份有限公司,002865,钧达股份,2020年,年度报告
2021-03-30,中铝国际工程股份有限公司,601068,中铝国际,2020年,年度报告
2021-04-28,深圳市超频三科技股份有限公司,300647,超频三,2020年,年度报告
2020-04-29,深圳市海普瑞药业集团股份有限公司,002399,海普瑞,2019年,年度报告
2022-04-28,苏州上声电子股份有限公司,688533,上声电子,2021年,年度报告
2021-05-17,杭州集智机电股份有限公司,300553,集智股份,2020年,年度报告
2021-04-08,金牌厨柜家居科技股份有限公司,603180,金牌厨柜,2020年,年度报告
2021-04-23,红相股份有限公司,300427,红相股份,2020年,年度报告
2020-04-21,北京致远互联软件股份有限公司,688369,致远互联,2019年,年度报告
2021-04-23,埃夫特智能装备股份有限公司,688165,埃夫特,2020年,年度报告
2020-04-21,山东瑞丰高分子材料股份有限公司,300243,瑞丰高材,2019年,年度报告
2022-04-29,深圳市东方嘉盛供应链股份有限公司,002889,东方嘉盛,2021年,年度报告
2021-06-22,欢瑞世纪联合股份有限公司,000892,欢瑞世纪,2020年,年度报告
2022-04-28,北京双杰电气股份有限公司,300444,双杰电气,2021年,年度报告
2021-04-27,深圳市汇川技术股份有限公司,300124,汇川技术,2020年,年度报告
2022-04-21,福建圣农发展股份有限公司,002299,圣农发展,2021年,年度报告
2020-04-03,杭州星帅尔电器股份有限公司,002860,星帅尔,2019年,年度报告
2022-03-30,方大集团股份有限公司,200055,方大集团,2021年,年度报告
2022-03-31,广州达安基因股份有限公司,002030,达安基因,2021年,年度报告
2021-04-27,深圳市新星轻合金材料股份有限公司,603978,深圳新星,2020年,年度报告
2022-04-30,上海游久游戏股份有限公司,600652,游久游戏,2021年,年度报告
2022-03-31,福建南平太阳电缆股份有限公司,002300,太阳电缆,2021年,年度报告
2020-04-20,烟台龙源电力技术股份有限公司,300105,龙源技术,2019年,年度报告
2020-06-06,美好置业集团股份有限公司,000667,美好置业,2019年,年度报告
2022-04-23,北京长久物流股份有限公司,603569,长久物流,2021年,年度报告
2021-04-27,利群商业集团股份有限公司,601366,利群股份,2020年,年度报告
2020-04-29,保龄宝生物股份有限公司,002286,保龄宝,2019年,年度报告
2020-04-14,东港股份有限公司,002117,东港股份,2019年,年度报告
2022-04-23,福能东方装备科技股份有限公司,300173,福能东方,2021年,年度报告
2022-04-26,上海凯宝药业股份有限公司,300039,上海凯宝,2021年,年度报告
2021-04-28,银都餐饮设备股份有限公司,603277,银都股份,2020年,年度报告
2020-04-28,安道麦股份有限公司,200553,安道麦,2019年,年度报告
2022-04-20,迈克生物股份有限公司,300463,迈克生物,2021年,年度报告
2022-04-20,大恒新纪元科技股份有限公司,600288,大恒科技,2021年,年度报告
2022-04-29,深圳市飞马国际供应链股份有限公司,002210,飞马国际,2021年,年度报告
2020-03-28,美盈森集团股份有限公司,002303,美盈森,2019年,年度报告
2022-04-26,奕东电子科技股份有限公司,301123,奕东电子,2021年,年度报告
2020-03-27,潍柴动力股份有限公司,000338,潍柴动力,2019年,年度报告
2021-06-04,邦讯技术股份有限公司,300312,邦讯技术,2020年,年度报告
2022-04-29,深圳市铭利达精密技术股份有限公司,301268,铭利达,2021年,年度报告
2020-04-28,金发科技股份有限公司,600143,金发科技,2019年,年度报告
2022-03-21,张家港广大特材股份有限公司,688186,广大特材,2021年,年度报告
2022-03-26,上海环境集团股份有限公司,601200,上海环境,2021年,年度报告
2020-04-21,山西焦煤能源集团股份有限公司,000983,山西焦煤,2019年,年度报告
2022-06-02,海目星激光科技集团股份有限公司,688559,海目星,2021年,年度报告
2020-04-23,富奥汽车零部件股份有限公司,000030,富奥股份,2019年,年度报告
2021-04-13,无锡双象超纤材料股份有限公司,002395,双象股份,2020年,年度报告
2021-03-20,张家港广大特材股份有限公司,688186,广大特材,2020年,年度报告
2020-03-24,华兰生物工程股份有限公司,002007,华兰生物,2019年,年度报告
2021-04-27,重庆秦安机电股份有限公司,603758,秦安股份,2020年,年度报告
2022-03-31,上海创兴资源开发股份有限公司,600193,创兴资源,2021年,年度报告
2020-06-30,东莞勤上光电股份有限公司,002638,勤上股份,2019年,年度报告
2020-04-28,贵阳银行股份有限公司,601997,贵阳银行,2019年,年度报告
2022-04-12,深圳市优博讯科技股份有限公司,300531,优博讯,2021年,年度报告
2020-04-28,海利尔药业集团股份有限公司,603639,海利尔,2019年,年度报告
2020-04-28,上海永冠众诚新材料科技集团股份有限公司,603681,永冠新材,2019年,年度报告
2021-04-17,杭州海康威视数字技术股份有限公司,002415,海康威视,2020年,年度报告
2021-04-20,江苏三房巷聚材股份有限公司,600370,三房巷,2020年,年度报告
2022-04-16,维尔利环保科技集团股份有限公司,300190,维尔利,2021年,年度报告
2020-03-18,东莞发展控股股份有限公司,000828,东莞控股,2019年,年度报告
2022-04-20,上海吉祥航空股份有限公司,603885,吉祥航空,2021年,年度报告
2021-04-13,株洲飞鹿高新材料技术股份有限公司,300665,飞鹿股份,2020年,年度报告
2020-03-18,深圳市物业发展集团股份有限公司,200011,深物业集团,2019年,年度报告
2021-04-20,利民控股集团股份有限公司,002734,利民股份,2020年,年度报告
2022-04-15,南方电网综合能源股份有限公司,003035,南网能源,2021年,年度报告
2021-04-10,中储发展股份有限公司,600787,中储股份,2020年,年度报告
2020-04-28,深圳市英维克科技股份有限公司,002837,英维克,2019年,年度报告
2021-04-14,广州安必平医药科技股份有限公司,688393,安必平,2020年,年度报告
2021-04-28,苏州苏大维格科技集团股份有限公司,300331,苏大维格,2020年,年度报告
2022-03-22,广州天赐高新材料股份有限公司,002709,天赐材料,2021年,年度报告
2020-04-30,山东雅博科技股份有限公司,002323,雅博股份,2019年,年度报告
2022-04-12,浙江中控技术股份有限公司,688777,中控技术,2021年,年度报告
2021-04-28,上海新黄浦实业集团股份有限公司,600638,新黄浦,2020年,年度报告
2022-03-26,重庆博腾制药科技股份有限公司,300363,博腾股份,2021年,年度报告
2022-04-19,内蒙古北方重型汽车股份有限公司,600262,北方股份,2021年,年度报告
2021-04-09,交控科技股份有限公司,688015,交控科技,2020年,年度报告
2022-04-14,盛视科技股份有限公司,002990,盛视科技,2021年,年度报告
2022-04-20,浙江汇隆新材料股份有限公司,301057,汇隆新材,2021年,年度报告
2020-04-25,中科院成都信息技术股份有限公司,300678,中科信息,2019年,年度报告
2022-04-22,南京诺唯赞生物科技股份有限公司,688105,诺唯赞,2021年,年度报告
2021-04-24,深圳市捷顺科技实业股份有限公司,002609,捷顺科技,2020年,年度报告
2020-04-24,绿能慧充数字能源技术股份有限公司,600212,绿能慧充,2019年,年度报告
2021-04-20,浙江捷昌线性驱动科技股份有限公司,603583,捷昌驱动,2020年,年度报告
2020-03-05,河北金牛化工股份有限公司,600722,金牛化工,2019年,年度报告
2021-04-30,广东德联集团股份有限公司,002666,德联集团,2020年,年度报告
2021-03-31,深圳世联行集团股份有限公司,002285,世联行,2020年,年度报告
2020-04-24,浩云科技股份有限公司,300448,浩云科技,2019年,年度报告
2020-04-30,科达制造股份有限公司,600499,科达制造,2019年,年度报告
2020-04-25,冠昊生物科技股份有限公司,300238,冠昊生物,2019年,年度报告
2021-04-23,深圳诺普信农化股份有限公司,002215,诺普信,2020年,年度报告
2022-04-28,江门市科恒实业股份有限公司,300340,科恒股份,2021年,年度报告
2021-04-28,常州强力电子新材料股份有限公司,300429,强力新材,2020年,年度报告
2022-04-23,北京辰安科技股份有限公司,300523,辰安科技,2021年,年度报告
2021-08-06,龙元建设集团股份有限公司,600491,龙元建设,2020年,年度报告
2020-04-30,四川浩物机电股份有限公司,000757,浩物股份,2019年,年度报告
2020-04-16,长白山旅游股份有限公司,603099,长白山,2019年,年度报告
2021-02-27,上海先惠自动化技术股份有限公司,688155,先惠技术,2020年,年度报告
2021-04-24,重庆港股份有限公司,600279,重庆港,2020年,年度报告
2022-07-26,上海复旦复华科技股份有限公司,600624,复旦复华,2021年,年度报告
2022-04-15,中贝通信集团股份有限公司,603220,中贝通信,2021年,年度报告
2021-03-30,江苏神马电力股份有限公司,603530,神马电力,2020年,年度报告
2021-04-30,河南中孚实业股份有限公司,600595,中孚实业,2020年,年度报告
2022-04-15,豪尔赛科技集团股份有限公司,002963,豪尔赛,2021年,年度报告
2021-04-28,襄阳博亚精工装备股份有限公司,300971,博亚精工,2020年,年度报告
2020-04-28,北京宝兰德软件股份有限公司,688058,宝兰德,2019年,年度报告
2020-04-20,山东丰元化学股份有限公司,002805,丰元股份,2019年,年度报告
2020-04-30,重庆燃气集团股份有限公司,600917,重庆燃气,2019年,年度报告
2021-04-27,广东海川智能机器股份有限公司,300720,海川智能,2020年,年度报告
2021-04-27,杰克科技股份有限公司,603337,杰克股份,2020年,年度报告
2022-04-19,保定乐凯新材料股份有限公司,300446,乐凯新材,2021年,年度报告
2021-04-23,济南高新发展股份有限公司,600807,济南高新,2020年,年度报告
2022-04-30,南京我乐家居股份有限公司,603326,我乐家居,2021年,年度报告
2020-03-24,顺丰控股股份有限公司,002352,顺丰控股,2019年,年度报告
2020-04-23,深圳香江控股股份有限公司,600162,香江控股,2019年,年度报告
2020-04-16,江苏澳洋健康产业股份有限公司,002172,澳洋健康,2019年,年度报告
2022-04-30,西安宝德自动化股份有限公司,300023,宝德股份,2021年,年度报告
2022-04-13,浙江百达精工股份有限公司,603331,百达精工,2021年,年度报告
2022-04-26,西安环球印务股份有限公司,002799,环球印务,2021年,年度报告
2020-03-23,江苏恒瑞医药股份有限公司,600276,恒瑞医药,2019年,年度报告
2020-08-08,上海古鳌电子科技股份有限公司,300551,古鳌科技,2019年,年度报告
2020-04-17,珠海润都制药股份有限公司,002923,润都股份,2019年,年度报告
2022-04-22,北京科锐国际人力资源股份有限公司,300662,科锐国际,2021年,年度报告
2021-04-28,史丹利农业集团股份有限公司,002588,史丹利,2020年,年度报告
2022-03-31,四川天味食品集团股份有限公司,603317,天味食品,2021年,年度报告
2020-03-28,中国银河证券股份有限公司,601881,中国银河,2019年,年度报告
2023-04-28,天津绿茵景观生态建设股份有限公司,002887,绿茵生态,2021年,年度报告
2021-04-21,安记食品股份有限公司,603696,安记食品,2020年,年度报告
2022-04-28,广东天禾农资股份有限公司,002999,天禾股份,2021年,年度报告
2022-04-29,老凤祥股份有限公司,900905,老凤祥,2021年,年度报告
2020-04-11,中亿丰罗普斯金材料科技股份有限公司,002333,罗普斯金,2019年,年度报告
2022-04-20,安徽铜冠铜箔集团股份有限公司,301217,铜冠铜箔,2021年,年度报告
2020-04-30,国电南瑞科技股份有限公司,600406,国电南瑞,2019年,年度报告
2022-03-12,安徽黄山胶囊股份有限公司,002817,黄山胶囊,2021年,年度报告
2021-03-30,江河创建集团股份有限公司,601886,江河集团,2020年,年度报告
2021-04-26,大富科技安徽股份有限公司,300134,大富科技,2020年,年度报告
2022-03-31,南京化纤股份有限公司,600889,南京化纤,2021年,年度报告
2022-04-30,返利网数字科技股份有限公司,600228,返利科技,2021年,年度报告
2022-04-25,北京诚益通控制工程科技股份有限公司,300430,诚益通,2021年,年度报告
2020-04-15,皇氏集团股份有限公司,002329,皇氏集团,2019年,年度报告
2022-04-27,圆通速递股份有限公司,600233,圆通速递,2021年,年度报告
2021-04-20,青海华鼎实业股份有限公司,600243,青海华鼎,2020年,年度报告
2020-04-22,新经典文化股份有限公司,603096,新经典,2019年,年度报告
2022-04-01,河南省交通规划设计研究院股份有限公司,300732,设研院,2021年,年度报告
2021-04-29,仁东控股股份有限公司,002647,仁东控股,2020年,年度报告
2022-04-15,新凤鸣集团股份有限公司,603225,新凤鸣,2021年,年度报告
2020-04-29,三只松鼠股份有限公司,300783,三只松鼠,2019年,年度报告
2022-06-01,成都先导药物开发股份有限公司,688222,成都先导,2021年,年度报告
2022-04-30,广州弘亚数控机械股份有限公司,002833,弘亚数控,2021年,年度报告
2021-04-28,福建阿石创新材料股份有限公司,300706,阿石创,2020年,年度报告
2020-04-22,山东同大海岛新材料股份有限公司,300321,同大股份,2019年,年度报告
2022-04-21,路德环境科技股份有限公司,688156,路德环境,2021年,年度报告
2021-04-13,国光电器股份有限公司,002045,国光电器,2020年,年度报告
2022-04-30,庞大汽贸集团股份有限公司,601258,庞大集团,2021年,年度报告
2022-03-22,良品铺子股份有限公司,603719,良品铺子,2021年,年度报告
2021-04-16,苏州伟创电气科技股份有限公司,688698,伟创电气,2020年,年度报告
2022-04-02,招商局公路网络科技控股股份有限公司,001965,招商公路,2021年,年度报告
2020-06-11,江苏蓝丰生物化工股份有限公司,002513,蓝丰生化,2019年,年度报告
2020-04-28,中体产业集团股份有限公司,600158,中体产业,2019年,年度报告
2022-04-16,天娱数字科技大连集团股份有限公司,002354,天娱数科,2021年,年度报告
2021-04-27,雅本化学股份有限公司,300261,雅本化学,2020年,年度报告
2021-03-26,宁波润禾高新材料科技股份有限公司,300727,润禾材料,2020年,年度报告
2022-05-07,南京港股份有限公司,002040,南京港,2021年,年度报告
2022-04-29,好想你健康食品股份有限公司,002582,好想你,2021年,年度报告
2022-03-29,平顶山天安煤业股份有限公司,601666,平煤股份,2021年,年度报告
2021-06-07,福建福光股份有限公司,688010,福光股份,2020年,年度报告
2021-04-20,南京普天通信股份有限公司,200468,南京普天,2020年,年度报告
2022-04-28,立讯精密工业股份有限公司,002475,立讯精密,2021年,年度报告
2020-04-24,佳禾智能科技股份有限公司,300793,佳禾智能,2019年,年度报告
2022-03-15,广东塔牌集团股份有限公司,002233,塔牌集团,2021年,年度报告
2021-04-30,深圳市华盛昌科技实业股份有限公司,002980,华盛昌,2020年,年度报告
2021-04-23,盛和资源控股股份有限公司,600392,盛和资源,2020年,年度报告
2020-04-14,贵州盘江精煤股份有限公司,600395,盘江股份,2019年,年度报告
2021-04-28,金利华电气股份有限公司,300069,金利华电,2020年,年度报告
2022-03-22,福达合金材料股份有限公司,603045,福达合金,2021年,年度报告
2022-04-29,西藏卫信康医药股份有限公司,603676,卫信康,2021年,年度报告
2021-03-31,亚翔系统集成科技苏州股份有限公司,603929,亚翔集成,2020年,年度报告
2021-04-24,王府井集团股份有限公司,600859,王府井,2020年,年度报告
2020-04-15,蓝帆医疗股份有限公司,002382,蓝帆医疗,2019年,年度报告
2020-04-29,中国船舶重工股份有限公司,601989,中国重工,2019年,年度报告
2020-08-17,北京海兰信数据科技股份有限公司,300065,海兰信,2019年,年度报告
2021-04-27,完美世界股份有限公司,002624,完美世界,2020年,年度报告
2020-03-26,顺发恒业股份公司,000631,顺发恒业,2019年,年度报告
2020-03-21,北新集团建材股份有限公司,000786,北新建材,2019年,年度报告
2020-04-27,保定乐凯新材料股份有限公司,300446,乐凯新材,2019年,年度报告
2020-04-28,深圳赛格股份有限公司,000058,深赛格,2019年,年度报告
2020-04-24,天顺风能苏州股份有限公司,002531,天顺风能,2019年,年度报告
2021-04-23,北京科拓恒通生物技术股份有限公司,300858,科拓生物,2020年,年度报告
2022-04-12,北部湾港股份有限公司,000582,北部湾港,2021年,年度报告
2021-04-27,南方中金环境股份有限公司,300145,中金环境,2020年,年度报告
2022-04-22,上海海融食品科技股份有限公司,300915,海融科技,2021年,年度报告
2021-04-28,荣丰控股集团股份有限公司,000668,荣丰控股,2020年,年度报告
2022-04-28,浙江瀚叶股份有限公司,600226,瀚叶股份,2021年,年度报告
2020-03-13,江苏保千里视像科技集团股份有限公司,600074,保千里,2019年,年度报告
2021-04-15,福建赛特新材股份有限公司,688398,赛特新材,2020年,年度报告
2021-08-28,东莞金太阳研磨股份有限公司,300606,金太阳,2020年,年度报告
2020-04-10,大禹节水集团股份有限公司,300021,大禹节水,2019年,年度报告
2021-04-28,河北中瓷电子科技股份有限公司,003031,中瓷电子,2020年,年度报告
2020-05-21,无锡新宏泰电器科技股份有限公司,603016,新宏泰,2019年,年度报告
2022-04-23,大连电瓷集团股份有限公司,002606,大连电瓷,2021年,年度报告
2022-04-21,湖北和远气体股份有限公司,002971,和远气体,2021年,年度报告
2021-03-25,上海亚通股份有限公司,600692,亚通股份,2020年,年度报告
2020-04-30,武汉光迅科技股份有限公司,002281,光迅科技,2019年,年度报告
2022-04-25,炬芯科技股份有限公司,688049,炬芯科技,2021年,年度报告
2022-03-25,北京超图软件股份有限公司,300036,超图软件,2021年,年度报告
2021-03-31,中国国际航空股份有限公司,601111,中国国航,2020年,年度报告
2020-04-25,苏美达股份有限公司,600710,苏美达,2019年,年度报告
2021-08-02,镇江东方电热科技股份有限公司,300217,东方电热,2020年,年度报告
2021-04-27,宝山钢铁股份有限公司,600019,宝钢股份,2020年,年度报告
2021-04-10,上海海得控制系统股份有限公司,002184,海得控制,2020年,年度报告
2022-04-09,汇通建设集团股份有限公司,603176,汇通集团,2021年,年度报告
2021-03-26,广东嘉元科技股份有限公司,688388,嘉元科技,2020年,年度报告
2021-04-29,江苏中设集团股份有限公司,002883,中设股份,2020年,年度报告
2022-03-30,金圆环保股份有限公司,000546,金圆股份,2021年,年度报告
2020-12-02,深圳市智动力精密技术股份有限公司,300686,智动力,2019年,年度报告
2020-04-15,中闽能源股份有限公司,600163,中闽能源,2019年,年度报告
2021-03-27,江西煌上煌集团食品股份有限公司,002695,煌上煌,2020年,年度报告
2020-04-28,深圳市英可瑞科技股份有限公司,300713,英可瑞,2019年,年度报告
2022-04-26,青岛百洋医药股份有限公司,301015,百洋医药,2021年,年度报告
2022-04-28,新疆机械研究院股份有限公司,300159,新研股份,2021年,年度报告
2020-04-30,锦州永杉锂业股份有限公司,603399,永杉锂业,2019年,年度报告
2022-04-20,广东群兴玩具股份有限公司,002575,群兴玩具,2021年,年度报告
2022-04-16,有研新材料股份有限公司,600206,有研新材,2021年,年度报告
2021-04-28,中节能太阳能股份有限公司,000591,太阳能,2020年,年度报告
2021-04-24,深圳市银之杰科技股份有限公司,300085,银之杰,2020年,年度报告
2020-04-28,吴通控股集团股份有限公司,300292,吴通控股,2019年,年度报告
2021-03-23,厦门灿坤实业股份有限公司,200512,闽灿坤,2020年,年度报告
2022-04-09,中饮巴比食品股份有限公司,605338,巴比食品,2021年,年度报告
2022-04-26,天水华天科技股份有限公司,002185,华天科技,2021年,年度报告
2022-04-27,美好置业集团股份有限公司,000667,美好置业,2021年,年度报告
2022-04-29,浙江中坚科技股份有限公司,002779,中坚科技,2021年,年度报告
2021-04-24,杭州初灵信息技术股份有限公司,300250,初灵信息,2020年,年度报告
2022-04-28,成都欧林生物科技股份有限公司,688319,欧林生物,2021年,年度报告
2022-04-28,通鼎互联信息股份有限公司,002491,通鼎互联,2021年,年度报告
2022-04-28,众望布艺股份有限公司,605003,众望布艺,2021年,年度报告
2022-04-26,苏州新区高新技术产业股份有限公司,600736,苏州高新,2021年,年度报告
2020-03-20,惠达卫浴股份有限公司,603385,惠达卫浴,2019年,年度报告
2020-03-16,宁夏宝丰能源集团股份有限公司,600989,宝丰能源,2019年,年度报告
2022-06-08,广东聚石化学股份有限公司,688669,聚石化学,2021年,年度报告
2022-04-27,江苏亚邦染料股份有限公司,603188,亚邦股份,2021年,年度报告
2020-04-22,明阳智慧能源集团股份公司,601615,明阳智能,2019年,年度报告
2021-04-29,江苏苏州农村商业银行股份有限公司,603323,苏农银行,2020年,年度报告
2023-06-28,湖南南新制药股份有限公司,688189,南新制药,2020年,年度报告
2020-04-29,苏州柯利达装饰股份有限公司,603828,柯利达,2019年,年度报告
2020-04-10,福建南平太阳电缆股份有限公司,002300,太阳电缆,2019年,年度报告
2020-04-14,深圳王子新材料股份有限公司,002735,王子新材,2019年,年度报告
2020-04-08,广东佳兆业佳云科技股份有限公司,300242,佳云科技,2019年,年度报告
2021-04-27,文投控股股份有限公司,600715,文投控股,2020年,年度报告
2022-03-30,宁波太平鸟时尚服饰股份有限公司,603877,太平鸟,2021年,年度报告
2020-04-30,航天科技控股集团股份有限公司,000901,航天科技,2019年,年度报告
2022-03-22,中天服务股份有限公司,002188,中天服务,2021年,年度报告
2020-03-20,深圳南山热电股份有限公司,200037,深南电,2019年,年度报告
2022-04-27,天津普林电路股份有限公司,002134,天津普林,2021年,年度报告
2022-04-15,安徽恒源煤电股份有限公司,600971,恒源煤电,2021年,年度报告
2020-04-24,山东宝莫生物化工股份有限公司,002476,宝莫股份,2019年,年度报告
2021-04-13,广东凯普生物科技股份有限公司,300639,凯普生物,2020年,年度报告
2022-04-23,北京大北农科技集团股份有限公司,002385,大北农,2021年,年度报告
2021-04-30,京沪高速铁路股份有限公司,601816,京沪高铁,2020年,年度报告
2022-04-29,英科医疗科技股份有限公司,300677,英科医疗,2021年,年度报告
2023-04-27,深圳市中装建设集团股份有限公司,002822,中装建设,2021年,年度报告
2021-04-13,安徽省通源环境节能股份有限公司,688679,通源环境,2020年,年度报告
2021-03-23,安徽安纳达钛业股份有限公司,002136,安纳达,2020年,年度报告
2020-04-28,江西奇信集团股份有限公司,002781,奇信股份,2019年,年度报告
2020-04-28,江苏神马电力股份有限公司,603530,神马电力,2019年,年度报告
2020-04-18,深圳市朗科智能电气股份有限公司,300543,朗科智能,2019年,年度报告
2021-04-20,宁波建工股份有限公司,601789,宁波建工,2020年,年度报告
2021-03-27,大唐国际发电股份有限公司,601991,大唐发电,2020年,年度报告
2020-04-28,安徽富煌钢构股份有限公司,002743,富煌钢构,2019年,年度报告
2022-04-02,中建西部建设股份有限公司,002302,西部建设,2021年,年度报告
2022-03-18,上海航天汽车机电股份有限公司,600151,航天机电,2021年,年度报告
2022-04-26,深圳市和科达精密清洗设备股份有限公司,002816,和科达,2021年,年度报告
2022-04-16,浙江景兴纸业股份有限公司,002067,景兴纸业,2021年,年度报告
2022-03-26,上海城投控股股份有限公司,600649,城投控股,2021年,年度报告
2022-04-26,康达新材料集团股份有限公司,002669,康达新材,2021年,年度报告
2021-07-23,苏州华兴源创科技股份有限公司,688001,华兴源创,2020年,年度报告
2022-04-19,苏州天孚光通信股份有限公司,300394,天孚通信,2021年,年度报告
2021-04-06,广东红墙新材料股份有限公司,002809,红墙股份,2020年,年度报告
2021-03-31,安徽大地熊新材料股份有限公司,688077,大地熊,2020年,年度报告
2021-04-28,江苏通润装备科技股份有限公司,002150,通润装备,2020年,年度报告
2020-03-20,天津天保基建股份有限公司,000965,天保基建,2019年,年度报告
2021-04-23,北京世纪瑞尔技术股份有限公司,300150,世纪瑞尔,2020年,年度报告
2020-03-26,中国人寿保险股份有限公司,601628,中国人寿,2019年,年度报告
2020-04-22,北京华胜天成科技股份有限公司,600410,华胜天成,2019年,年度报告
2022-11-03,上海同达创业投资股份有限公司,600647,同达创业,2021年,年度报告
2022-04-27,河南思维自动化设备股份有限公司,603508,思维列控,2021年,年度报告
2021-05-07,广东银禧科技股份有限公司,300221,银禧科技,2020年,年度报告
2021-04-15,昆吾九鼎投资控股股份有限公司,600053,九鼎投资,2020年,年度报告
2020-04-28,深圳市易尚展示股份有限公司,002751,易尚展示,2019年,年度报告
2022-04-23,江苏凤凰出版传媒股份有限公司,601928,凤凰传媒,2021年,年度报告
2022-04-26,森赫电梯股份有限公司,301056,森赫股份,2021年,年度报告
2022-03-11,舒华体育股份有限公司,605299,舒华体育,2021年,年度报告
2020-03-26,深圳华强实业股份有限公司,000062,深圳华强,2019年,年度报告
2022-04-30,长江精工钢结构集团股份有限公司,600496,精工钢构,2021年,年度报告
2022-04-11,泰和新材集团股份有限公司,002254,泰和新材,2021年,年度报告
2023-06-02,朗源股份有限公司,300175,朗源股份,2020年,年度报告
2022-04-16,浙江东晶电子股份有限公司,002199,东晶电子,2021年,年度报告
2021-04-16,海洋王照明科技股份有限公司,002724,海洋王,2020年,年度报告
2022-04-29,东兴证券股份有限公司,601198,东兴证券,2021年,年度报告
2022-04-23,安源煤业集团股份有限公司,600397,安源煤业,2021年,年度报告
2020-04-10,西安环球印务股份有限公司,002799,环球印务,2019年,年度报告
2020-03-31,恒锋工具股份有限公司,300488,恒锋工具,2019年,年度报告
2020-04-24,苏州固锝电子股份有限公司,002079,苏州固锝,2019年,年度报告
2022-03-28,招商证券股份有限公司,600999,招商证券,2021年,年度报告
2022-04-29,中国有色金属建设股份有限公司,000758,中色股份,2021年,年度报告
2021-04-28,深圳市建艺装饰集团股份有限公司,002789,建艺集团,2020年,年度报告
2021-03-31,淮河能源集团股份有限公司,600575,淮河能源,2020年,年度报告
2020-04-29,安徽九华山旅游发展股份有限公司,603199,九华旅游,2019年,年度报告
2022-03-31,日照港股份有限公司,600017,日照港,2021年,年度报告
2022-04-28,江苏太平洋精锻科技股份有限公司,300258,精锻科技,2021年,年度报告
2022-04-28,隆基绿能科技股份有限公司,601012,隆基绿能,2021年,年度报告
2021-03-26,道明光学股份有限公司,002632,道明光学,2020年,年度报告
2022-04-30,深圳王子新材料股份有限公司,002735,王子新材,2021年,年度报告
2022-04-22,深圳市雷赛智能控制股份有限公司,002979,雷赛智能,2021年,年度报告
2022-04-08,鸿博股份有限公司,002229,鸿博股份,2021年,年度报告
2020-04-28,北京银行股份有限公司,601169,北京银行,2019年,年度报告
2021-04-27,浙农集团股份有限公司,002758,浙农股份,2020年,年度报告
2022-04-09,邵阳维克液压股份有限公司,301079,邵阳液压,2021年,年度报告
2021-04-27,杭州中恒电气股份有限公司,002364,中恒电气,2020年,年度报告
2022-04-29,光明房地产集团股份有限公司,600708,光明地产,2021年,年度报告
2022-03-29,宁波波导股份有限公司,600130,波导股份,2021年,年度报告
2020-06-06,上海华谊集团股份有限公司,600623,华谊集团,2019年,年度报告
2021-04-16,滨化集团股份有限公司,601678,滨化股份,2020年,年度报告
2020-03-31,马鞍山钢铁股份有限公司,600808,马钢股份,2019年,年度报告
2021-03-30,深圳华侨城股份有限公司,000069,华侨城,2020年,年度报告
2021-04-16,中新苏州工业园区开发集团股份有限公司,601512,中新集团,2020年,年度报告
2020-04-28,江苏传艺科技股份有限公司,002866,传艺科技,2019年,年度报告
2022-04-20,山东隆华新材料股份有限公司,301149,隆华新材,2021年,年度报告
2020-04-18,罗莱生活科技股份有限公司,002293,罗莱生活,2019年,年度报告
2022-04-29,青岛农村商业银行股份有限公司,002958,青农商行,2021年,年度报告
2022-04-28,西安国际医学投资股份有限公司,000516,国际医学,2021年,年度报告
2020-04-25,立方数科股份有限公司,300344,立方数科,2019年,年度报告
2021-04-27,浙江瑞晟智能科技股份有限公司,688215,瑞晟智能,2020年,年度报告
2022-04-23,苏州恒久光电科技股份有限公司,002808,恒久科技,2021年,年度报告
2022-03-30,株洲欧科亿数控精密刀具股份有限公司,688308,欧科亿,2021年,年度报告
2021-04-29,众信旅游集团股份有限公司,002707,众信旅游,2020年,年度报告
2021-04-08,中工国际工程股份有限公司,002051,中工国际,2020年,年度报告
2021-04-27,国新文化控股股份有限公司,600636,国新文化,2020年,年度报告
